,pmhc1,neg_control,fold_increase,is_binder,clone_id,outlier
2520,9,2,20.0,0,1008,0
2521,8,2,20.0,0,1008,0
2522,5,1,20.0,0,1008,0
2523,10,2,20.0,0,1009,0
2524,1,1,20.0,0,1009,0
2525,8,0,20.0,0,1009,0
2526,7,20,20.0,0,1009,0
2527,0,4,20.0,0,1009,0
2528,3,4,20.0,0,1009,0
2529,10,0,20.0,0,1009,0
2530,4,1,20.0,0,1010,0
2531,9,0,20.0,0,1011,0
2532,1,10,20.0,0,1012,0
2533,6,2,20.0,0,1012,0
2534,10,4,20.0,0,1012,0
2535,7,3,20.0,0,1013,0
2536,3,5,20.0,0,1013,0
2537,5,4,20.0,0,1014,0
2538,7,2,20.0,0,1014,0
2539,22,0,20.0,0,1015,0
2540,6,3,20.0,0,1016,0
2541,4,0,20.0,0,1016,0
2542,2,6,20.0,0,1016,0
2543,15,2,20.0,0,1016,0
2544,10,0,20.0,0,1017,0
2545,0,1,20.0,0,1017,0
2546,10,3,20.0,0,1018,0
2547,14,2,20.0,0,1018,0
2548,4,0,20.0,0,1018,0
2549,3,0,20.0,0,1018,0
2550,10,0,20.0,0,1018,0
2551,10,3,20.0,0,1019,0
2552,9,5,20.0,0,1020,0
2553,8,2,20.0,0,1020,0
2554,2,1,20.0,0,1020,0
2555,0,2,20.0,0,1021,0
2556,16,12,20.0,0,1021,0
2557,6,0,20.0,0,1022,0
2558,2,5,20.0,0,1022,0
2559,2,0,20.0,0,1022,0
2560,4,0,20.0,0,1022,0
2561,4,1,20.0,0,1023,0
2562,4,2,20.0,0,1023,0
2563,7,9,20.0,0,1024,0
2564,0,9,20.0,0,1024,0
2565,4,0,20.0,0,1025,0
2566,8,0,20.0,0,1025,0
2567,6,1,20.0,0,1026,0
2568,4,10,20.0,0,1026,0
2569,15,1,20.0,0,1026,0
2570,13,0,20.0,0,1027,0
2571,4,6,20.0,0,1027,0
2572,11,4,20.0,0,1028,0
2573,4,2,20.0,0,1029,0
2574,9,24,20.0,0,1029,0
2575,2,5,20.0,0,1030,0
2576,3,3,20.0,0,1030,0
2577,2,2,20.0,0,1030,0
2578,37,0,20.0,0,1030,0
2579,14,1,20.0,0,1031,0
2580,16,0,20.0,0,1031,0
2581,1,3,20.0,0,1031,0
2582,8,5,20.0,0,1032,0
2583,4,8,20.0,0,1033,0
2584,2,6,20.0,0,1033,0
2585,0,1,20.0,0,1034,0
2586,1,1,20.0,0,1035,0
2587,12,4,20.0,0,1035,0
2588,8,2,20.0,0,1035,0
2589,13,0,20.0,0,1036,0
2590,2,7,20.0,0,1036,0
2591,3,10,20.0,0,1037,0
2592,2,1,20.0,0,1037,0
2593,2,0,20.0,0,1037,0
2594,8,0,20.0,0,1037,0
2595,0,9,20.0,0,1038,0
2596,10,3,20.0,0,1038,0
2597,18,3,20.0,0,1038,0
2598,0,0,20.0,0,1039,0
2599,0,1,20.0,0,1039,0
2600,10,0,20.0,0,1039,0
2601,3,0,20.0,0,1039,0
2602,2,0,20.0,0,1040,0
2603,4,0,20.0,0,1040,0
2604,3,0,20.0,0,1041,0
2605,13,7,20.0,0,1042,0
2606,1,0,20.0,0,1042,0
2607,2,7,20.0,0,1042,0
2608,3,0,20.0,0,1042,0
2609,12,8,20.0,0,1042,0
2610,0,1,20.0,0,1042,0
2611,3,1,20.0,0,1042,0
2612,4,4,20.0,0,1043,0
2613,8,0,20.0,0,1043,0
2614,7,0,20.0,0,1043,0
2615,4,2,20.0,0,1043,0
2616,5,0,20.0,0,1043,0
2617,13,0,20.0,0,1044,0
2618,3,3,20.0,0,1044,0
2619,4,2,20.0,0,1044,0
2620,7,5,20.0,0,1044,0
2621,2,1,20.0,0,1044,0
2622,3,4,20.0,0,1044,0
2623,4,6,20.0,0,1044,0
2624,11,24,20.0,0,1044,0
2625,12,0,20.0,0,1044,0
2626,10,1,20.0,0,1045,0
2627,22,1,20.0,0,1045,0
2628,10,1,20.0,0,1045,0
2629,0,6,20.0,0,1046,0
2630,10,9,20.0,0,1047,0
2631,25,2,20.0,0,1047,0
2632,5,11,20.0,0,1047,0
2633,15,3,20.0,0,1048,0
2634,1,1,20.0,0,1048,0
2635,4,1,20.0,0,1049,0
2636,1,9,20.0,0,1050,0
2637,9,2,20.0,0,1051,0
2638,3,2,20.0,0,1051,0
2639,7,6,20.0,0,1051,0
2640,4,15,20.0,0,1051,0
2641,3,0,20.0,0,1051,0
2642,6,0,20.0,0,1051,0
2643,14,1,20.0,0,1052,0
2644,16,2,20.0,0,1052,0
2645,2,3,20.0,0,1053,0
2646,4,3,20.0,0,1054,0
2647,1,5,20.0,0,1054,0
2648,14,1,20.0,0,1054,0
2649,22,0,20.0,0,1054,0
2650,3,2,20.0,0,1055,0
2651,6,17,20.0,0,1056,0
2652,6,7,20.0,0,1056,0
2653,10,3,20.0,0,1057,0
2654,0,0,20.0,0,1057,0
2655,2,3,20.0,0,1058,0
2656,2,2,20.0,0,1058,0
2657,4,3,20.0,0,1058,0
2658,2,0,20.0,0,1059,0
2659,11,11,20.0,0,1059,0
2660,2,4,20.0,0,1060,0
2661,0,0,20.0,0,1061,0
2662,13,4,20.0,0,1061,0
2663,8,5,20.0,0,1061,0
2664,6,2,20.0,0,1061,0
2665,4,2,20.0,0,1061,0
2666,5,0,20.0,0,1062,0
2667,5,0,20.0,0,1062,0
2668,7,2,20.0,0,1062,0
2669,3,10,20.0,0,1062,0
2670,19,0,20.0,0,1063,0
2671,5,6,20.0,0,1063,0
2672,2,2,20.0,0,1063,0
2673,0,3,20.0,0,1064,0
2674,8,14,20.0,0,1064,0
2675,7,6,20.0,0,1065,0
2676,6,2,20.0,0,1065,0
2677,11,2,20.0,0,1065,0
2678,9,1,20.0,0,1065,0
2679,2,2,20.0,0,1066,0
2680,3,0,20.0,0,1066,0
2681,9,9,20.0,0,1066,0
2682,11,1,20.0,0,1067,0
2683,5,4,20.0,0,1067,0
2684,4,1,20.0,0,1068,0
2685,4,0,20.0,0,1068,0
2686,3,6,20.0,0,1068,0
2687,2,0,20.0,0,1068,0
2688,5,7,20.0,0,1069,0
2689,0,12,20.0,0,1069,0
2690,5,4,20.0,0,1070,0
2691,1,0,20.0,0,1070,0
2692,5,5,20.0,0,1071,0
2693,26,0,20.0,0,1072,0
2694,7,3,20.0,0,1072,0
2695,6,2,20.0,0,1073,0
2696,5,1,20.0,0,1073,0
2697,2,1,20.0,0,1073,0
2698,3,2,20.0,0,1073,0
2699,7,1,20.0,0,1074,0
2700,4,0,20.0,0,1074,0
2701,6,0,20.0,0,1074,0
2702,0,5,20.0,0,1075,0
2703,6,2,20.0,0,1075,0
2704,5,3,20.0,0,1075,0
2705,6,0,20.0,0,1076,0
2706,5,0,20.0,0,1076,0
2707,0,1,20.0,0,1076,0
2708,2,1,20.0,0,1076,0
2709,2,0,20.0,0,1076,0
2710,4,3,20.0,0,1076,0
2711,6,1,20.0,0,1077,0
2712,5,4,20.0,0,1077,0
2713,7,3,20.0,0,1077,0
2714,0,8,20.0,0,1077,0
2715,4,1,20.0,0,1077,0
2716,2,0,20.0,0,1077,0
2717,1,0,20.0,0,1078,0
2718,10,1,20.0,0,1078,0
2719,0,0,20.0,0,1078,0
2720,23,1,20.0,0,1078,0
2721,5,4,20.0,0,1079,0
2722,3,38,20.0,0,1079,0
2723,2,0,20.0,0,1080,0
2724,10,5,20.0,0,1080,0
2725,5,9,20.0,0,1080,0
2726,3,2,20.0,0,1081,0
2727,2,7,20.0,0,1081,0
2728,8,0,20.0,0,1082,0
2729,0,1,20.0,0,1083,0
2730,15,21,20.0,0,1083,0
2731,7,4,20.0,0,1083,0
2732,4,0,20.0,0,1084,0
2733,7,4,20.0,0,1085,0
2734,23,1,20.0,0,1085,0
2735,8,0,20.0,0,1085,0
2736,3,0,20.0,0,1085,0
2737,21,1,20.0,0,1085,0
2738,14,1,20.0,0,1086,0
2739,7,4,20.0,0,1087,0
2740,1,13,20.0,0,1087,0
2741,7,4,20.0,0,1087,0
2742,9,2,20.0,0,1087,0
2743,11,9,20.0,0,1087,0
2744,5,0,20.0,0,1087,0
2745,8,1,20.0,0,1088,0
2746,6,11,20.0,0,1088,0
2747,0,0,20.0,0,1088,0
2748,5,0,20.0,0,1088,0
2749,3,2,20.0,0,1088,0
2750,4,7,20.0,0,1089,0
2751,14,3,20.0,0,1089,0
2752,7,14,20.0,0,1089,0
2753,9,0,20.0,0,1089,0
2754,1,2,20.0,0,1089,0
2755,3,8,20.0,0,1090,0
2756,0,0,20.0,0,1091,0
2757,2,0,20.0,0,1091,0
2758,7,2,20.0,0,1091,0
2759,5,2,20.0,0,1091,0
2760,0,1,20.0,0,1091,0
2761,6,6,20.0,0,1091,0
2762,17,2,20.0,0,1092,0
2763,2,0,20.0,0,1092,0
2764,1,0,20.0,0,1092,0
2765,3,1,20.0,0,1093,0
2766,8,1,20.0,0,1094,0
2767,3,1,20.0,0,1094,0
2768,0,4,20.0,0,1095,0
2769,15,0,20.0,0,1096,0
2770,5,0,20.0,0,1096,0
2771,10,0,20.0,0,1096,0
2772,14,1,20.0,0,1096,0
2773,2,1,20.0,0,1097,0
2774,9,2,20.0,0,1097,0
2775,3,2,20.0,0,1098,0
2776,15,3,20.0,0,1099,0
2777,3,2,20.0,0,1100,0
2778,19,10,20.0,0,1101,0
2779,6,7,20.0,0,1101,0
2780,8,10,20.0,0,1101,0
2781,4,5,20.0,0,1101,0
2782,3,1,20.0,0,1102,0
2783,2,0,20.0,0,1103,0
2784,0,0,20.0,0,1104,0
2785,3,4,20.0,0,1105,0
2786,12,3,20.0,0,1105,0
2787,4,2,20.0,0,1106,0
2788,3,1,20.0,0,1106,0
2789,4,6,20.0,0,1106,0
2790,13,0,20.0,0,1107,0
2791,0,7,20.0,0,1107,0
2792,1,4,20.0,0,1107,0
2793,4,9,20.0,0,1107,0
2794,3,1,20.0,0,1107,0
2795,4,3,20.0,0,1108,0
2796,7,4,20.0,0,1109,0
2797,4,3,20.0,0,1109,0
2798,6,8,20.0,0,1109,0
2799,2,1,20.0,0,1109,0
2800,6,13,20.0,0,1110,0
2801,2,11,20.0,0,1111,0
2802,1,1,20.0,0,1111,0
2803,2,1,20.0,0,1111,0
2804,10,0,20.0,0,1112,0
2805,1,0,20.0,0,1112,0
2806,9,10,20.0,0,1113,0
2807,0,7,20.0,0,1113,0
2808,7,2,20.0,0,1114,0
2809,12,2,20.0,0,1115,0
2810,4,3,20.0,0,1116,0
2811,1,3,20.0,0,1116,0
2812,6,4,20.0,0,1117,0
2813,13,21,20.0,0,1117,0
2814,0,29,20.0,0,1117,0
2815,0,1,20.0,0,1117,0
2816,5,15,20.0,0,1117,0
2817,7,0,20.0,0,1117,0
2818,7,0,20.0,0,1118,0
2819,2,0,20.0,0,1118,0
2820,16,5,20.0,0,1119,0
2821,5,32,20.0,0,1119,0
2822,2,2,20.0,0,1119,0
2823,1,1,20.0,0,1120,0
2824,11,11,20.0,0,1121,0
2825,13,9,20.0,0,1121,0
2826,6,2,20.0,0,1121,0
2827,4,16,20.0,0,1122,0
2828,30,0,20.0,0,1122,0
2829,16,2,20.0,0,1122,0
2830,12,8,20.0,0,1122,0
2831,13,1,20.0,0,1123,0
2832,4,2,20.0,0,1124,0
2833,11,2,20.0,0,1124,0
2834,14,4,20.0,0,1124,0
2835,2,13,20.0,0,1124,0
2836,7,2,20.0,0,1124,0
2837,3,1,20.0,0,1125,0
2838,1,0,20.0,0,1126,0
2839,1,9,20.0,0,1126,0
2840,1,40,20.0,0,1126,0
2841,7,4,20.0,0,1126,0
2842,11,0,20.0,0,1126,0
2843,1,13,20.0,0,1127,0
2844,8,4,20.0,0,1127,0
2845,10,3,20.0,0,1127,0
2846,7,2,20.0,0,1128,0
2847,12,0,20.0,0,1128,0
2848,3,12,20.0,0,1128,0
2849,8,4,20.0,0,1129,0
2850,10,8,20.0,0,1130,0
2851,2,1,20.0,0,1130,0
2852,11,4,20.0,0,1131,0
2853,3,1,20.0,0,1132,0
2854,5,2,20.0,0,1132,0
2855,7,7,20.0,0,1132,0
2856,1,2,20.0,0,1133,0
2857,24,0,20.0,0,1133,0
2858,3,3,20.0,0,1133,0
2859,4,0,20.0,0,1134,0
2860,5,2,20.0,0,1134,0
2861,7,1,20.0,0,1134,0
2862,8,6,20.0,0,1134,0
2863,7,7,20.0,0,1134,0
2864,7,4,20.0,0,1134,0
2865,11,13,20.0,0,1134,0
2866,11,3,20.0,0,1134,0
2867,12,1,20.0,0,1134,0
2868,2,5,20.0,0,1135,0
2869,0,0,20.0,0,1136,0
2870,5,0,20.0,0,1137,0
2871,15,4,20.0,0,1137,0
2872,11,2,20.0,0,1137,0
2873,10,13,20.0,0,1137,0
2874,0,0,20.0,0,1138,0
2875,4,6,20.0,0,1138,0
2876,9,4,20.0,0,1139,0
2877,0,4,20.0,0,1140,0
2878,0,1,20.0,0,1140,0
2879,9,2,20.0,0,1140,0
2880,2,0,20.0,0,1141,0
2881,5,4,20.0,0,1142,0
2882,11,0,20.0,0,1142,0
2883,16,2,20.0,0,1142,0
2884,1,0,20.0,0,1142,0
2885,3,0,20.0,0,1142,0
2886,6,12,20.0,0,1142,0
2887,6,2,20.0,0,1143,0
2888,6,5,20.0,0,1143,0
2889,1,7,20.0,0,1143,0
2890,4,0,20.0,0,1143,0
2891,4,0,20.0,0,1143,0
2892,4,2,20.0,0,1144,0
2893,29,0,20.0,0,1144,0
2894,0,1,20.0,0,1145,0
2895,6,0,20.0,0,1146,0
2896,14,0,20.0,0,1146,0
2897,20,0,20.0,0,1146,0
2898,7,4,20.0,0,1146,0
2899,11,0,20.0,0,1146,0
2900,2,3,20.0,0,1146,0
2901,4,0,20.0,0,1146,0
2902,7,7,20.0,0,1146,0
2903,26,2,20.0,0,1146,0
2904,1,2,20.0,0,1146,0
2905,4,0,20.0,0,1147,0
2906,18,3,20.0,0,1147,0
2907,1,6,20.0,0,1148,0
2908,0,13,20.0,0,1149,0
2909,7,3,20.0,0,1149,0
2910,3,2,20.0,0,1149,0
2911,12,4,20.0,0,1149,0
2912,8,16,20.0,0,1150,0
2913,6,2,20.0,0,1151,0
2914,3,1,20.0,0,1152,0
2915,7,2,20.0,0,1153,0
2916,4,2,20.0,0,1154,0
2917,1,9,20.0,0,1155,0
2918,4,0,20.0,0,1156,0
2919,14,2,20.0,0,1156,0
2920,0,0,20.0,0,1156,0
2921,3,3,20.0,0,1156,0
2922,6,3,20.0,0,1157,0
2923,5,2,20.0,0,1157,0
2924,7,7,20.0,0,1158,0
2925,10,10,20.0,0,1158,0
2926,2,4,20.0,0,1159,0
2927,1,5,20.0,0,1159,0
2928,3,0,20.0,0,1160,0
2929,14,0,20.0,0,1161,0
2930,2,0,20.0,0,1161,0
2931,4,22,20.0,0,1162,0
2932,12,0,20.0,0,1162,0
2933,5,0,20.0,0,1163,0
2934,15,0,20.0,0,1163,0
2935,4,8,20.0,0,1163,0
2936,4,8,20.0,0,1163,0
2937,2,0,20.0,0,1163,0
2938,6,5,20.0,0,1163,0
2939,9,9,20.0,0,1164,0
2940,6,3,20.0,0,1164,0
2941,2,5,20.0,0,1165,0
2942,6,0,20.0,0,1166,0
2943,8,2,20.0,0,1166,0
2944,2,5,20.0,0,1166,0
2945,3,3,20.0,0,1166,0
2946,2,3,20.0,0,1166,0
2947,2,11,20.0,0,1167,0
2948,4,5,20.0,0,1167,0
2949,3,0,20.0,0,1167,0
2950,14,2,20.0,0,1167,0
2951,1,2,20.0,0,1167,0
2952,2,7,20.0,0,1167,0
2953,7,0,20.0,0,1167,0
2954,3,0,20.0,0,1168,0
2955,9,3,20.0,0,1169,0
2956,4,3,20.0,0,1170,0
2957,4,0,20.0,0,1170,0
2958,4,5,20.0,0,1171,0
2959,5,2,20.0,0,1172,0
2960,10,0,20.0,0,1172,0
2961,0,2,20.0,0,1173,0
2962,3,6,20.0,0,1174,0
2963,12,5,20.0,0,1175,0
2964,8,1,20.0,0,1175,0
2965,16,6,20.0,0,1176,0
2966,9,2,20.0,0,1176,0
2967,14,0,20.0,0,1176,0
2968,4,5,20.0,0,1176,0
2969,4,1,20.0,0,1176,0
2970,14,10,20.0,0,1176,0
2971,7,3,20.0,0,1177,0
2972,9,2,20.0,0,1178,0
2973,0,8,20.0,0,1179,0
2974,13,4,20.0,0,1179,0
2975,4,0,20.0,0,1180,0
2976,9,0,20.0,0,1180,0
2977,4,3,20.0,0,1180,0
2978,2,5,20.0,0,1180,0
2979,1,0,20.0,0,1180,0
2980,5,2,20.0,0,1181,0
2981,2,0,20.0,0,1181,0
2982,2,1,20.0,0,1182,0
2983,3,12,20.0,0,1182,0
2984,9,1,20.0,0,1182,0
2985,2,4,20.0,0,1183,0
2986,5,8,20.0,0,1184,0
2987,8,2,20.0,0,1185,0
2988,11,0,20.0,0,1185,0
2989,6,9,20.0,0,1185,0
2990,3,6,20.0,0,1186,0
2991,0,10,20.0,0,1186,0
2992,28,9,20.0,0,1186,0
2993,3,4,20.0,0,1186,0
2994,20,0,20.0,0,1186,0
2995,0,11,20.0,0,1187,0
2996,0,3,20.0,0,1187,0
2997,5,2,20.0,0,1187,0
2998,9,4,20.0,0,1188,0
2999,13,0,20.0,0,1188,0
3000,5,0,20.0,0,1189,0
3001,3,3,20.0,0,1189,0
3002,41,4,20.0,0,1189,0
3003,5,4,20.0,0,1190,0
3004,2,1,20.0,0,1190,0
3005,8,0,20.0,0,1191,0
3006,8,5,20.0,0,1192,0
3007,6,1,20.0,0,1193,0
3008,2,7,20.0,0,1193,0
3009,17,4,20.0,0,1194,0
3010,2,7,20.0,0,1194,0
3011,9,5,20.0,0,1195,0
3012,6,6,20.0,0,1195,0
3013,1,3,20.0,0,1195,0
3014,2,2,20.0,0,1195,0
3015,5,2,20.0,0,1195,0
3016,9,5,20.0,0,1195,0
3017,24,0,20.0,0,1195,0
3018,0,0,20.0,0,1195,0
3019,16,18,20.0,0,1195,0
3020,9,8,20.0,0,1196,0
3021,1,15,20.0,0,1197,0
3022,12,0,20.0,0,1198,0
3023,8,5,20.0,0,1199,0
3024,4,8,20.0,0,1200,0
3025,6,8,20.0,0,1201,0
3026,5,4,20.0,0,1202,0
3027,6,4,20.0,0,1202,0
3028,3,3,20.0,0,1202,0
3029,4,1,20.0,0,1203,0
3030,1,0,20.0,0,1204,0
3031,11,6,20.0,0,1204,0
3032,4,5,20.0,0,1204,0
3033,16,0,20.0,0,1205,0
3034,0,13,20.0,0,1206,0
3035,10,3,20.0,0,1207,0
3036,1,0,20.0,0,1207,0
3037,3,4,20.0,0,1208,0
3038,2,2,20.0,0,1208,0
3039,2,1,20.0,0,1208,0
3040,0,4,20.0,0,1208,0
3041,0,5,20.0,0,1209,0
3042,2,0,20.0,0,1210,0
3043,2,0,20.0,0,1211,0
3044,8,0,20.0,0,1212,0
3045,1,3,20.0,0,1213,0
3046,5,9,20.0,0,1213,0
3047,14,0,20.0,0,1213,0
3048,3,1,20.0,0,1213,0
3049,10,6,20.0,0,1214,0
3050,7,11,20.0,0,1215,0
3051,4,1,20.0,0,1216,0
3052,15,1,20.0,0,1216,0
3053,18,4,20.0,0,1216,0
3054,5,0,20.0,0,1217,0
3055,3,6,20.0,0,1218,0
3056,5,8,20.0,0,1218,0
3057,6,2,20.0,0,1218,0
3058,7,3,20.0,0,1219,0
3059,6,3,20.0,0,1219,0
3060,3,6,20.0,0,1219,0
3061,6,8,20.0,0,1219,0
3062,6,1,20.0,0,1219,0
3063,10,2,20.0,0,1219,0
3064,12,2,20.0,0,1219,0
3065,8,5,20.0,0,1220,0
3066,10,4,20.0,0,1221,0
3067,7,2,20.0,0,1222,0
3068,2,5,20.0,0,1222,0
3069,12,0,20.0,0,1223,0
3070,0,4,20.0,0,1223,0
3071,1,3,20.0,0,1224,0
3072,1,1,20.0,0,1224,0
3073,12,6,20.0,0,1224,0
3074,15,1,20.0,0,1225,0
3075,13,13,20.0,0,1226,0
3076,10,5,20.0,0,1226,0
3077,0,7,20.0,0,1226,0
3078,9,0,20.0,0,1226,0
3079,10,6,20.0,0,1226,0
3080,4,2,20.0,0,1226,0
3081,11,1,20.0,0,1226,0
3082,3,1,20.0,0,1226,0
3083,7,7,20.0,0,1226,0
3084,6,3,20.0,0,1227,0
3085,5,2,20.0,0,1228,0
3086,427,2,20.0,1,1229,0
3087,8,1,20.0,0,1230,0
3088,6,4,20.0,0,1230,0
3089,7,2,20.0,0,1230,0
3090,5,0,20.0,0,1231,0
3091,7,0,20.0,0,1231,0
3092,11,2,20.0,0,1232,0
3093,6,13,20.0,0,1232,0
3094,21,6,20.0,0,1232,0
3095,2,2,20.0,0,1233,0
3096,2,4,20.0,0,1234,0
3097,1,1,20.0,0,1235,0
3098,0,7,20.0,0,1235,0
3099,8,11,20.0,0,1236,0
3100,2,4,20.0,0,1237,0
3101,2,0,20.0,0,1237,0
3102,8,0,20.0,0,1237,0
3103,13,0,20.0,0,1238,0
3104,1,19,20.0,0,1239,0
3105,0,0,20.0,0,1239,0
3106,3,1,20.0,0,1239,0
3107,3,3,20.0,0,1240,0
3108,7,0,20.0,0,1240,0
3109,13,1,20.0,0,1240,0
3110,3,15,20.0,0,1240,0
3111,6,1,20.0,0,1241,0
3112,15,1,20.0,0,1241,0
3113,0,5,20.0,0,1241,0
3114,1,0,20.0,0,1241,0
3115,4,1,20.0,0,1241,0
3116,1,0,20.0,0,1242,0
3117,7,3,20.0,0,1242,0
3118,2,7,20.0,0,1243,0
3119,7,4,20.0,0,1243,0
3120,1,4,20.0,0,1243,0
3121,8,0,20.0,0,1243,0
3122,1,0,20.0,0,1243,0
3123,5,1,20.0,0,1244,0
3124,10,7,20.0,0,1245,0
3125,3,1,20.0,0,1245,0
3126,5,15,20.0,0,1246,0
3127,10,0,20.0,0,1246,0
3128,2,2,20.0,0,1246,0
3129,8,3,20.0,0,1247,0
3130,2,1,20.0,0,1247,0
3131,4,6,20.0,0,1248,0
3132,12,0,20.0,0,1248,0
3133,4,1,20.0,0,1248,0
3134,0,5,20.0,0,1248,0
3135,6,1,20.0,0,1249,0
3136,8,1,20.0,0,1249,0
3137,9,2,20.0,0,1249,0
3138,26,1,20.0,0,1250,0
3139,3,0,20.0,0,1250,0
3140,0,5,20.0,0,1250,0
3141,2,3,20.0,0,1250,0
3142,0,9,20.0,0,1250,0
3143,3,0,20.0,0,1250,0
3144,1,16,20.0,0,1250,0
3145,24,3,20.0,0,1251,0
3146,5,0,20.0,0,1251,0
3147,2,24,20.0,0,1252,0
3148,3,5,20.0,0,1252,0
3149,1,5,20.0,0,1252,0
3150,1,0,20.0,0,1253,0
3151,6,0,20.0,0,1253,0
3152,3,0,20.0,0,1253,0
3153,7,1,20.0,0,1254,0
3154,1,2,20.0,0,1254,0
3155,0,0,20.0,0,1254,0
3156,10,2,20.0,0,1255,0
3157,4,2,20.0,0,1255,0
3158,1,5,20.0,0,1255,0
3159,0,1,20.0,0,1255,0
3160,12,5,20.0,0,1255,0
3161,12,5,20.0,0,1255,0
3162,7,5,20.0,0,1255,0
3163,3,1,20.0,0,1256,0
3164,9,4,20.0,0,1256,0
3165,9,3,20.0,0,1257,0
3166,2,3,20.0,0,1258,0
3167,10,2,20.0,0,1258,0
3168,5,0,20.0,0,1259,0
3169,17,1,20.0,0,1259,0
3170,16,1,20.0,0,1259,0
3171,2,1,20.0,0,1259,0
3172,1,7,20.0,0,1260,0
3173,0,2,20.0,0,1261,0
3174,9,0,20.0,0,1262,0
3175,3,1,20.0,0,1262,0
3176,0,17,20.0,0,1263,0
3177,1,4,20.0,0,1263,0
3178,3,5,20.0,0,1264,0
3179,18,0,20.0,0,1264,0
3180,9,5,20.0,0,1265,0
3181,7,3,20.0,0,1266,0
3182,2,4,20.0,0,1266,0
3183,5,1,20.0,0,1266,0
3184,9,6,20.0,0,1266,0
3185,4,0,20.0,0,1266,0
3186,2,3,20.0,0,1266,0
3187,1,9,20.0,0,1267,0
3188,8,0,20.0,0,1268,0
3189,5,2,20.0,0,1269,0
3190,5,4,20.0,0,1269,0
3191,14,6,20.0,0,1269,0
3192,2,1,20.0,0,1270,0
3193,10,1,20.0,0,1271,0
3194,5,5,20.0,0,1271,0
3195,10,0,20.0,0,1272,0
3196,8,2,20.0,0,1273,0
3197,2,4,20.0,0,1273,0
3198,7,0,20.0,0,1273,0
3199,0,1,20.0,0,1274,0
3200,7,8,20.0,0,1274,0
3201,4,4,20.0,0,1275,0
3202,28,3,20.0,0,1275,0
3203,16,2,20.0,0,1275,0
3204,3,9,20.0,0,1276,0
3205,7,3,20.0,0,1276,0
3206,4,0,20.0,0,1276,0
3207,2,1,20.0,0,1277,0
3208,10,5,20.0,0,1277,0
3209,5,3,20.0,0,1277,0
3210,3,1,20.0,0,1278,0
3211,2,4,20.0,0,1278,0
3212,15,3,20.0,0,1278,0
3213,6,0,20.0,0,1278,0
3214,8,3,20.0,0,1278,0
3215,107,7,20.0,1,1279,0
3216,4,5,20.0,0,1280,0
3217,4,0,20.0,0,1280,0
3218,3,4,20.0,0,1281,0
3219,5,1,20.0,0,1281,0
3220,7,7,20.0,0,1281,0
3221,8,0,20.0,0,1282,0
3222,4,3,20.0,0,1282,0
3223,6,6,20.0,0,1282,0
3224,9,5,20.0,0,1283,0
3225,9,1,20.0,0,1283,0
3226,5,7,20.0,0,1283,0
3227,2,8,20.0,0,1283,0
3228,5,14,20.0,0,1284,0
3229,6,3,20.0,0,1285,0
3230,6,1,20.0,0,1286,0
3231,7,0,20.0,0,1287,0
3232,9,1,20.0,0,1288,0
3233,10,2,20.0,0,1288,0
3234,2,0,20.0,0,1289,0
3235,3,3,20.0,0,1290,0
3236,5,6,20.0,0,1290,0
3237,4,4,20.0,0,1291,0
3238,5,1,20.0,0,1291,0
3239,9,4,20.0,0,1292,0
3240,4,2,20.0,0,1293,0
3241,1,0,20.0,0,1293,0
3242,3,1,20.0,0,1294,0
3243,3,7,20.0,0,1294,0
3244,5,1,20.0,0,1295,0
3245,13,0,20.0,0,1295,0
3246,15,1,20.0,0,1295,0
3247,2,3,20.0,0,1296,0
3248,1,0,20.0,0,1297,0
3249,4,3,20.0,0,1297,0
3250,1,1,20.0,0,1297,0
3251,22,9,20.0,0,1297,0
3252,5,0,20.0,0,1298,0
3253,3,10,20.0,0,1298,0
3254,3,1,20.0,0,1298,0
3255,3,8,20.0,0,1299,0
3256,9,6,20.0,0,1300,0
3257,2,4,20.0,0,1301,0
3258,4,2,20.0,0,1301,0
3259,2,7,20.0,0,1301,0
3260,15,2,20.0,0,1302,0
3261,4,7,20.0,0,1303,0
3262,3,14,20.0,0,1304,0
3263,0,4,20.0,0,1305,0
3264,8,1,20.0,0,1305,0
3265,1,0,20.0,0,1305,0
3266,67,0,20.0,1,1306,0
3267,129,1,20.0,1,1306,0
3268,74,0,20.0,1,1307,0
3269,3,0,20.0,0,1308,0
3270,24,1,20.0,0,1309,0
3271,2,9,20.0,0,1309,0
3272,10,0,20.0,0,1309,0
3273,5,6,20.0,0,1309,0
3274,2,5,20.0,0,1310,0
3275,10,2,20.0,0,1310,0
3276,0,1,20.0,0,1311,0
3277,10,6,20.0,0,1312,0
3278,11,0,20.0,0,1312,0
3279,2,4,20.0,0,1312,0
3280,7,10,20.0,0,1312,0
3281,4,9,20.0,0,1313,0
3282,9,3,20.0,0,1314,0
3283,9,1,20.0,0,1314,0
3284,2,7,20.0,0,1314,0
3285,2,1,20.0,0,1314,0
3286,1,3,20.0,0,1315,0
3287,11,5,20.0,0,1316,0
3288,7,0,20.0,0,1316,0
3289,1,1,20.0,0,1317,0
3290,0,0,20.0,0,1317,0
3291,7,3,20.0,0,1318,0
3292,7,0,20.0,0,1319,0
3293,7,5,20.0,0,1319,0
3294,1,1,20.0,0,1319,0
3295,5,6,20.0,0,1320,0
